systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
49703,150406,6,,25153,Skovmøllen,"Bebyggelse, havne og industrianlæg",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49703/               ,10.2359311722452,56.0830389797618
49703,150406,6,,25153,Skovmøllen,"Bebyggelse, havne og industrianlæg",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49703/               ,10.2359311722452,56.0830389797618
49722,150406,25,,26141,Vilhelmsborg Skov I,Beretningsnavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49722/               ,10.197882255024,56.0673854632764
49755,150407,19,B,25135,Ormslev,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,AXXX,Stenalder,-3950,-3301,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49755/               ,10.0521882293291,56.130772003773
49755,150407,19,B,25135,Ormslev,"Bebyggelse, havne og industrianlæg",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-3301,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49755/               ,10.0521882293291,56.130772003773
49755,150407,19,B,25135,Ormslev,"Bebyggelse, havne og industrianlæg",2,01046,Gravgenstand,AXXX,Stenalder,-2350,-1701,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49755/               ,10.0521882293291,56.130772003773
49755,150407,19,B,25135,Ormslev,"Bebyggelse, havne og industrianlæg",2,07070,Grube (uspecificeret funktion),AXXX,Stenalder,-250000,-1701,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49755/               ,10.0521882293291,56.130772003773
49755,150407,19,B,25135,Ormslev,"Bebyggelse, havne og industrianlæg",3,03125,Kogegrube,OXXX,Oldtid,-1700,375,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49755/               ,10.0521882293291,56.130772003773
49799,150410,5,,251421,Kukhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,AXXX,Stenalder,-3300,-2801,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49799/               ,10.1684206631456,56.0919352693892
49799,150410,5,,251421,Kukhøj,Fortidsminde/lokalt kaldenavn,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3300,-2801,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/49799/               ,10.1684206631456,56.0919352693892
50005,150602,4,,231416,Elsted,"Bebyggelse, havne og industrianlæg",1,01046,Gravgenstand,OXXX,Oldtid,-250000,1066,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/50005/               ,10.2195041413287,56.2388572782648
50005,150602,4,,231416,Elsted,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Århus,751,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/50005/               ,10.2195041413287,56.2388572782648
50402,160105,43,,25111,Linaa,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/50402/               ,9.68205934187341,56.1405525810629
50562,160108,2,,24101,Bredhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/50562/               ,9.5544390608224,56.1867373202842
50576,160108,14,,241015,Nordskov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/50576/               ,9.57824789398913,56.1626790368465
51032,160203,69,,251226,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51032/               ,9.8812255651887,56.0904836569664
51039,160203,65,,251223,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51039/               ,9.88132712885612,56.0907857337699
51040,160203,66,,251222,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51040/               ,9.88110456444367,56.0908788813957
51041,160203,67,,251221,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51041/               ,9.88081517660139,56.0905652954984
51042,160203,68,,251225,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51042/               ,9.88098862722465,56.0904680960494
51044,160203,70,,251227,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51044/               ,9.8814069953291,56.0904333027874
51045,160203,71,,251224,Hemstok,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51045/               ,9.88067360710134,56.0904960409046
51245,160206,2,,26132,Mesing,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51245/               ,9.93304681208818,56.0603507972563
51311,160208,53,,26139,Illerup Ådal,"Landskab, herunder vådområde",1,20130,Kultanlæg,CXXX,Jernalder,-500,1066,Skanderborg,746,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51311/               ,9.93424962315943,56.0528428280446
51311,160208,53,,26139,Illerup Ådal,"Landskab, herunder vådområde",2,07046,Enkeltfund,CXXX,Jernalder,-500,1066,Skanderborg,746,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51311/               ,9.93424962315943,56.0528428280446
51311,160208,53,,26139,Illerup Ådal,"Landskab, herunder vådområde",3,07190,Møntfund,CXXX,Jernalder,1,374,Skanderborg,746,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51311/               ,9.93424962315943,56.0528428280446
51491,160303,13,,29129,Nørremark,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51491/               ,9.81736468531969,55.8769483384034
51602,160304,96,,29107,Rask Hovedgaard,"Ejendom, gård, hus",1,26473,Borg/Voldsted,HXXX,Historisk Tid,1067,2009,Hedensted,766,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51602/               ,9.59510098101181,55.8730509682414
51602,160304,96,,29107,Rask Hovedgaard,"Ejendom, gård, hus",2,20000,"Tro og tradition, uspec undergruppe",HXXX,Historisk Tid,1067,2009,Hedensted,766,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51602/               ,9.59510098101181,55.8730509682414
51738,160306,1,,281146,Lund,Uspecificeret,1,01092,Rundhøj,AXXX,Stenalder,-3300,-2801,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51738/               ,9.76911482220988,55.8932341264404
51738,160306,1,,281146,Lund,Uspecificeret,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3300,-2801,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51738/               ,9.76911482220988,55.8932341264404
51825,160307,8,,281117,Underup,"Bebyggelse, havne og industrianlæg",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51825/               ,9.69813783117429,55.9383999053618
51826,160307,9,,281116,Underup,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51826/               ,9.69788219956353,55.938606397634
51827,160307,10,,281115,Underup,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51827/               ,9.69818278233706,55.9387451347919
51866,160307,49,,271154,Sudkær,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51866/               ,9.71435400738266,55.9551668534597
51874,160307,57,,271158,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51874/               ,9.71826207110009,55.9519165388575
51877,160307,60,,271161,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51877/               ,9.71884542776995,55.9508420024524
51891,160307,74,,28116,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51891/               ,9.70893723813032,55.9451203375184
51892,160307,75,,28115,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51892/               ,9.70868109973894,55.9452106752475
51893,160307,76,,28117,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51893/               ,9.70881710200219,55.9449335956391
51894,160307,77,,28118,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51894/               ,9.70878188259296,55.9448024334041
51895,160307,78,,28119,Vorbjerg,"Landskab, herunder vådområde",1,01000,"Begravelse, uspec undergruppe",BXXX,Bronzealder,-1700,-1101,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51895/               ,9.70862109480008,55.9444674882884
51895,160307,78,,28119,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-3950,-501,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51895/               ,9.70862109480008,55.9444674882884
51897,160307,80,,281110,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51897/               ,9.70822903141195,55.9439353875076
51898,160307,81,,281111,Vorbjerg,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51898/               ,9.70799585440139,55.9437744532413
51978,160401,51,,26101,Velling skov afd.171,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/51978/               ,9.52182023129893,56.0378695268148
52030,160401,101,,27101,Løve,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52030/               ,9.50036225550659,56.0029559565052
52031,160401,102,,27102,Løve,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52031/               ,9.49995987493044,56.0025171402466
52033,160403,162,,27105,Horshøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52033/               ,9.49499871051152,55.9976381458147
52128,160403,16,,271026,Slagballe,Uspecificeret,1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52128/               ,9.56296354007836,56.0015048226089
52200,160403,90,,271016,Bredhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52200/               ,9.54298753336907,55.9882615747672
52248,160404,6,,271121,Stavildhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52248/               ,9.62326214925523,55.9742931358054
52250,160404,8,,271031,Klovenhøj,Fortidsminde/lokalt kaldenavn,1,01021,Brandgrav (uspecificeret type),OXXX,Oldtid,-1100,375,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52250/               ,9.61061023930984,55.963236390079
52250,160404,8,,271031,Klovenhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-3950,-501,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52250/               ,9.61061023930984,55.963236390079
52257,160404,15,,271030,Brædstrup,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52257/               ,9.61325762459042,55.9653178743825
52283,160404,42,,271032,Ring,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52283/               ,9.62041778975974,55.9652618272654
52292,160405,4,,25118,Glarbogaard,"Ejendom, gård, hus",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52292/               ,9.67355077568876,56.096259871108
52307,160405,20,,251112,Rye Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52307/               ,9.69620359288153,56.0882688510969
52324,160405,37,,251118,Rye Sønderskov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52324/               ,9.65721804246969,56.087861502047
52362,160405,75,,26112,Rye,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52362/               ,9.75672456391345,56.0714361858773
52385,160405,98,,26114,Rye,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Skanderborg,746,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52385/               ,9.74970587826246,56.0687150934184
52744,160410,19,,261027,Marmildshøje,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52744/               ,9.5839692330096,56.0403318115729
52755,160410,30,,261045,Vinding Ottehøje,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52755/               ,9.58490628118069,56.0299955329106
52774,160410,49,,261036,Kirkehøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/52774/               ,9.54879534292069,56.0283724697711
53223,160508,49,,28133,Aas,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53223/               ,9.9829995094173,55.9101129002296
53413,160513,17,,27129,Yding Skovhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53413/               ,9.79553885686316,55.9926810800178
53432,160513,37,,27127,Yding,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53432/               ,9.77952465711742,56.008927611667
53598,160515,61,,271141,Petersborg,Uspecificeret,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53598/               ,9.76309879777146,55.9587166168678
53598,160515,61,,271141,Petersborg,Uspecificeret,1,01206,Stenbygget grav,OXXX,Oldtid,-3950,-501,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53598/               ,9.76309879777146,55.9587166168678
53598,160515,61,,271141,Petersborg,Uspecificeret,2,07046,Enkeltfund,BXXX,Bronzealder,-1100,-501,Horsens,615,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53598/               ,9.76309879777146,55.9587166168678
53916,160602,31,,280962,Koustrup,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Hedensted,766,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53916/               ,9.3993113191667,55.909273090407
53920,160602,35,,280964,Koustrup,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Hedensted,766,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/53920/               ,9.40278411249883,55.904219578506
54636,160606,120,,251044,Silkeborg statssk.di. afd.191B,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54636/               ,9.57952126913796,56.1348505199379
54640,160606,113,,251036,Silkeborg statssk.di. afd. 172,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54640/               ,9.57447084165894,56.1361234559698
54642,160606,115,,251034,Silkeborg statssk.di. afd. 170,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54642/               ,9.5746589395431,56.1362958105307
54643,160606,116,,251032,Silkeborg statssk.di. afd. 167,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54643/               ,9.57389731238774,56.1365412240948
54644,160606,117,,251033,Silkeborg statssk.di. afd. 170,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54644/               ,9.57431649942504,56.1364559863542
54645,160606,118,,251035,Silkeborg statssk.di. afd. 172,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54645/               ,9.57651002758885,56.1366575912591
54646,160606,119,,251043,Afd. 191 B,AFD Afdeling i skove o.a.,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54646/               ,9.57689728625238,56.1344328701781
54648,160606,121,,251038,Silkeborg statssk.di. afd. 173,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54648/               ,9.57925047173032,56.1374888987724
54649,160606,122,,251042,Silkeborg statssk.di. afd. 175,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54649/               ,9.58263558340633,56.1368108500809
54650,160606,123,,251041,Silkeborg statssk.di. afd. 175,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54650/               ,9.58292943600075,56.1369403744765
54651,160606,124,,251039,Silkeborg statssk.di. afd.174B,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54651/               ,9.58201021437904,56.1372536988096
54652,160606,125,,251040,Silkeborg statssk.di. afd.174B,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54652/               ,9.58188652385335,56.1372042102871
54812,160606,299,,251011,Silkeborg statssk.di. afd. 361,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/54812/               ,9.52472600692493,56.1359590768832
